agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model
3000.0,4000.0,3000.0,4000.0,2.52,1.0,0.0,-0.65,1.0,0.981249988079071,1.0,0.9789999723434448,1000.0,1000.0,alternative
3000.0,4000.0,3000.0,4000.0,1.09,1.0,0.0,-0.89,1.0,0.971750020980835,1.0,0.9585000276565552,1000.0,1000.0,alternative
11000.0,10000.0,10000.0,10000.0,1.26,1.0,0.0,-0.15,1.0,0.9612727165222168,1.0,0.9716363549232483,2750.0,2500.0,alternative
3000.0,6000.0,3000.0,7000.0,1.01,1.0,0.0,-0.38,1.0,0.9858571290969849,1.0,0.9855714440345764,1500.0,1750.0,alternative
10000.0,14000.0,3000.0,15000.0,2.52,1.0,0.0,-0.67,1.0,0.9904666543006897,1.0,0.9842000007629395,3500.0,3750.0,alternative
5000.0,7000.0,3000.0,8000.0,2.67,1.0,0.0,-0.94,1.0,0.9866250157356262,1.0,0.9860000014305115,1750.0,2000.0,alternative
3000.0,4000.0,3000.0,4000.0,1.29,1.0,0.0,-0.69,1.0,0.9754999876022339,1.0,0.9757500290870667,1000.0,1000.0,alternative
3000.0,2000.0,3000.0,3000.0,2.04,1.0,0.0,-0.68,1.0,0.9743333458900452,1.0,0.9496666789054871,750.0,750.0,alternative
3000.0,3000.0,3000.0,3000.0,2.0,1.0,0.0,-0.28,1.0,0.9763333201408386,1.0,0.9486666917800903,750.0,750.0,alternative
3000.0,1000.0,3000.0,3000.0,1.67,1.0,0.0,-0.37,1.0,0.9606666564941406,1.0,0.940666675567627,750.0,750.0,alternative
6000.0,5000.0,3000.0,7000.0,1.5,1.0,0.0,-0.12,1.0,0.9867143034934998,1.0,0.9884285926818848,1500.0,1750.0,alternative
3000.0,1000.0,3000.0,3000.0,1.22,1.0,0.0,-0.53,1.0,0.9703333377838135,1.0,0.972000002861023,750.0,750.0,alternative
3000.0,1000.0,3000.0,1000.0,1.01,1.0,0.0,-0.88,1.0,0.9783333539962769,1.0,0.9696666598320007,750.0,750.0,alternative
5000.0,4000.0,3000.0,6000.0,2.13,1.0,0.0,-0.29,1.0,0.984666645526886,1.0,0.9769999980926514,1250.0,1500.0,alternative
13000.0,14000.0,6000.0,15000.0,2.1,1.0,0.0,-0.25,1.0,0.9908000230789185,1.0,0.9893333315849304,3500.0,3750.0,alternative
4000.0,3000.0,3000.0,3000.0,1.84,1.0,0.0,-0.44,1.0,0.9304999709129333,1.0,0.9545000195503235,1000.0,750.0,alternative
5000.0,7000.0,3000.0,6000.0,1.29,1.0,0.0,-0.24,1.0,0.9791428446769714,1.0,0.9731428623199463,1750.0,1500.0,alternative
3000.0,1000.0,3000.0,3000.0,1.4,1.0,0.0,-0.51,1.0,0.9756666421890259,1.0,0.9473333358764648,750.0,750.0,alternative
5000.0,3000.0,3000.0,5000.0,2.02,1.0,0.0,-0.48,1.0,0.9805999994277954,1.0,0.9684000015258789,1250.0,1250.0,alternative
3000.0,7000.0,3000.0,9000.0,2.39,1.0,0.0,-0.58,1.0,0.9872221946716309,1.0,0.9792222380638123,1750.0,2250.0,alternative
4000.0,4000.0,3000.0,1000.0,2.72,1.0,0.0,-0.97,1.0,0.9262499809265137,1.0,0.9732499718666077,1000.0,750.0,alternative
7000.0,8000.0,3000.0,8000.0,2.42,1.0,0.0,-0.89,1.0,0.9831249713897705,1.0,0.9757500290870667,2000.0,2000.0,alternative
8006.0,7006.0,9006.0,6006.0,1.01,1.0,0.0,-0.63,1.0,0.9227181673049927,1.0,0.9238285422325134,640.0,640.0,episodic
6006.0,7006.0,7006.0,7006.0,1.6,1.0,0.0,-0.06,1.0,0.8686839938163757,1.0,0.7851841449737549,480.0,480.0,episodic
8006.0,8006.0,9006.0,7006.0,1.27,1.0,0.0,-0.28,1.0,0.8514323830604553,1.0,0.8799688816070557,540.0,540.0,episodic
7006.0,6006.0,8006.0,7006.0,1.62,1.0,0.0,-0.41,1.0,0.9205595850944519,1.0,0.9241818785667419,580.0,580.0,episodic
6006.0,8006.0,7006.0,9006.0,2.65,1.0,0.0,-0.85,1.0,0.9176104664802551,1.0,0.9107261896133423,700.0,700.0,episodic
8006.0,9006.0,7006.0,9006.0,1.32,1.0,0.0,-0.85,1.0,0.8914057016372681,1.0,0.8872973322868347,680.0,680.0,episodic
8006.0,7006.0,8006.0,5006.0,1.68,1.0,0.0,-0.94,1.0,0.9241818785667419,1.0,0.9290531873703003,540.0,540.0,episodic
7006.0,10006.0,7006.0,10006.0,1.81,1.0,0.0,-0.14,1.0,0.8889666199684143,1.0,0.9093543887138367,760.0,760.0,episodic
7006.0,4006.0,6006.0,8006.0,1.17,1.0,0.0,-0.4,1.0,0.9204346537590027,1.0,0.9259305596351624,700.0,700.0,episodic
7006.0,5006.0,7006.0,8006.0,1.01,1.0,0.0,-0.3,1.0,0.9149388074874878,1.0,0.9064451456069946,680.0,680.0,episodic
7006.0,5006.0,7006.0,6006.0,1.44,1.0,0.0,-0.98,1.0,0.8813873529434204,1.0,0.8826720118522644,520.0,520.0,episodic
,30006.0,28006.0,,1.01,1.0,0.0,-0.04,1.0,0.8150703310966492,1.0,0.8500633239746094,2160.0,2160.0,episodic
7006.0,8006.0,8006.0,9006.0,2.07,1.0,0.0,-0.18,1.0,0.8989562392234802,1.0,0.8896291255950928,580.0,580.0,episodic
7006.0,7006.0,7006.0,6006.0,2.4,1.0,0.0,-0.79,1.0,0.8955181241035461,1.0,0.8973736763000488,520.0,520.0,episodic
8006.0,8006.0,7006.0,8006.0,2.08,1.0,0.0,-0.82,1.0,0.9185611009597778,1.0,0.9204346537590027,760.0,760.0,episodic
9006.0,24006.0,13006.0,24006.0,2.55,1.0,0.0,-0.82,1.0,0.9513038396835327,1.0,0.9513038396835327,1800.0,1800.0,episodic
7006.0,8006.0,6006.0,5006.0,2.32,1.0,0.0,-0.7,1.0,0.9018236398696899,1.0,0.9080689549446106,640.0,640.0,episodic
6006.0,6006.0,6006.0,6006.0,1.12,1.0,0.0,-0.48,1.0,0.873293399810791,1.0,0.8687978982925415,480.0,480.0,episodic
7006.0,8006.0,7006.0,9006.0,2.37,1.0,0.0,-0.57,1.0,0.9317122101783752,1.0,0.931268036365509,820.0,820.0,episodic
8006.0,9006.0,8006.0,9006.0,1.83,1.0,0.0,-0.71,1.0,0.9141683578491211,1.0,0.9092826843261719,600.0,600.0,episodic
8006.0,13006.0,8006.0,12006.0,2.08,1.0,0.0,-0.39,1.0,0.9440258145332336,1.0,0.9463324546813965,920.0,920.0,episodic
7006.0,26006.0,20006.0,27006.0,2.64,1.0,0.0,-0.86,1.0,0.9615641236305237,1.0,0.9605273008346558,2080.0,2080.0,episodic
9006.0,10006.0,8006.0,8006.0,1.41,1.0,0.0,-0.71,1.0,0.8989606499671936,1.0,0.9027583599090576,700.0,700.0,episodic
7006.0,5006.0,8006.0,8006.0,1.01,1.0,0.0,-0.64,1.0,0.9113165140151978,1.0,0.9124406576156616,640.0,640.0,episodic
7006.0,6006.0,7006.0,7006.0,1.2,1.0,0.0,-0.55,1.0,0.9132172465324402,1.0,0.9122180938720703,540.0,540.0,episodic
8006.0,7006.0,8006.0,10006.0,1.41,1.0,0.0,-0.22,1.0,0.9204477071762085,1.0,0.8989606499671936,780.0,780.0,episodic
9006.0,9006.0,7006.0,9006.0,2.43,1.0,0.0,-0.8,1.0,0.8745281100273132,1.0,0.8763046860694885,540.0,540.0,episodic
6006.0,8006.0,6006.0,7006.0,2.25,1.0,0.0,-0.49,1.0,0.8932051062583923,1.0,0.8973270058631897,580.0,580.0,episodic
8006.0,8006.0,8006.0,7006.0,1.01,1.0,0.0,-0.41,1.0,0.9118161201477051,1.0,0.9069448113441467,580.0,580.0,episodic
11006.0,12006.0,9006.0,12006.0,1.9,1.0,0.0,-0.95,1.0,0.9175412058830261,1.0,0.921372652053833,780.0,780.0,episodic
9006.0,11006.0,9006.0,12006.0,1.47,1.0,0.0,-0.4,1.0,0.9162918329238892,1.0,0.9137930870056152,820.0,820.0,episodic
8006.0,8006.0,8006.0,8006.0,1.26,1.0,0.0,-0.83,1.0,0.8668498396873474,1.0,0.8692230582237244,560.0,560.0,episodic
7006.0,6006.0,7006.0,7006.0,1.06,1.0,0.0,-0.94,1.0,0.896374523639679,1.0,0.8980873823165894,480.0,480.0,episodic
25006.0,,,,1.23,1.0,0.0,-0.06,1.0,0.8643937706947327,0.0,0.7913417220115662,2300.0,2300.0,episodic
13006.0,,,30006.0,1.96,1.0,0.0,-0.04,1.0,0.8863893747329712,0.0,0.7720789313316345,2160.0,2160.0,episodic
12006.0,11006.0,10006.0,7006.0,1.26,1.0,0.0,-0.2,1.0,0.9436115026473999,1.0,0.9457771182060242,900.0,900.0,episodic
9006.0,9006.0,9006.0,9006.0,1.79,1.0,0.0,-0.7,1.0,0.9019542336463928,1.0,0.9152787327766418,560.0,560.0,episodic
6006.0,6006.0,6006.0,6006.0,2.27,1.0,0.0,-0.9,1.0,0.892440915107727,1.0,0.8914418816566467,580.0,580.0,episodic
7006.0,7006.0,7006.0,7006.0,1.36,1.0,0.0,-0.32,1.0,0.8497002720832825,1.0,0.843705415725708,580.0,580.0,episodic
10006.0,10006.0,9006.0,11006.0,2.5,1.0,0.0,-0.56,1.0,0.9040523171424866,1.0,0.8956024050712585,680.0,680.0,episodic
8006.0,8006.0,7006.0,7006.0,2.79,1.0,0.0,-0.88,1.0,0.9116912484169006,1.0,0.9166874885559082,580.0,580.0,episodic
8006.0,9006.0,7006.0,9006.0,1.24,1.0,0.0,-0.51,1.0,0.9184987545013428,1.0,0.8980679512023926,580.0,580.0,episodic
7006.0,7006.0,7006.0,8006.0,1.88,1.0,0.0,-0.97,1.0,0.9206845164299011,1.0,0.90906822681427,500.0,500.0,episodic
12006.0,12006.0,10006.0,10006.0,1.2,1.0,0.0,-0.1,1.0,0.896468460559845,1.0,0.9030484557151794,920.0,920.0,episodic
9006.0,11006.0,7006.0,11006.0,1.36,1.0,0.0,-0.74,1.0,0.9355806112289429,1.0,0.935308039188385,720.0,720.0,episodic
7006.0,5006.0,7006.0,6006.0,1.01,1.0,0.0,-0.34,1.0,0.8565515279769897,1.0,0.8197259306907654,520.0,520.0,episodic
8006.0,7006.0,8006.0,7006.0,1.95,1.0,0.0,-0.69,1.0,0.9290531873703003,1.0,0.932175874710083,520.0,520.0,episodic
7006.0,6006.0,6006.0,8006.0,1.65,1.0,0.0,-0.49,1.0,0.899450421333313,1.0,0.9080689549446106,680.0,680.0,episodic
6006.0,4006.0,6006.0,6006.0,1.01,1.0,0.0,-0.46,1.0,0.9095904231071472,1.0,0.9172494411468506,480.0,480.0,episodic
7006.0,8006.0,7006.0,8006.0,1.37,1.0,0.0,-0.82,1.0,0.9135648012161255,1.0,0.9140644669532776,620.0,620.0,episodic
22006.0,21006.0,22006.0,21006.0,1.92,1.0,0.0,-0.04,0.0,0.755203127861023,0.0,0.5570753216743469,1360.0,1360.0,episodic
5006.0,7006.0,6006.0,6006.0,1.15,1.0,0.0,-0.23,1.0,0.9146445989608765,1.0,0.8939480185508728,580.0,580.0,episodic
7006.0,14006.0,14006.0,12006.0,1.01,1.0,0.0,-0.07,1.0,0.9074681997299194,1.0,0.786305844783783,1120.0,1120.0,episodic
6006.0,11006.0,10006.0,12006.0,1.44,1.0,0.0,-0.11,1.0,0.9261202812194824,1.0,0.8973846435546875,900.0,900.0,episodic
6006.0,8006.0,6006.0,6006.0,2.38,1.0,0.0,-0.41,1.0,0.9126904606819153,1.0,0.9039470553398132,660.0,660.0,episodic
7006.0,6006.0,8006.0,7006.0,1.12,1.0,0.0,-0.09,1.0,0.8666000366210938,1.0,0.8878341317176819,620.0,620.0,episodic
13006.0,13006.0,8006.0,13006.0,2.21,1.0,0.0,-0.91,1.0,0.9464093446731567,1.0,0.9457942247390747,920.0,920.0,episodic
14006.0,15006.0,7006.0,14006.0,2.33,1.0,0.0,-0.81,1.0,0.9497534036636353,1.0,0.9473543763160706,1140.0,1140.0,episodic
8006.0,7006.0,8006.0,6006.0,1.32,1.0,0.0,-0.96,1.0,0.90906822681427,1.0,0.9101923704147339,600.0,600.0,episodic
7006.0,6006.0,7006.0,8006.0,2.16,1.0,0.0,-0.68,1.0,0.928553581237793,1.0,0.9241818785667419,600.0,600.0,episodic
7006.0,5006.0,6006.0,7006.0,1.47,1.0,0.0,-0.62,1.0,0.9127890467643738,1.0,0.9120753407478333,660.0,660.0,episodic
7006.0,7006.0,7006.0,8006.0,2.02,1.0,0.0,-0.73,1.0,0.9044466614723206,1.0,0.9050711989402771,600.0,600.0,episodic
12006.0,11006.0,9006.0,12006.0,1.67,1.0,0.0,-0.18,1.0,0.7956854701042175,1.0,0.8634016513824463,860.0,860.0,episodic
9006.0,12006.0,9006.0,10006.0,1.79,1.0,0.0,-0.65,1.0,0.9527736306190491,1.0,0.9492753744125366,660.0,660.0,episodic
10006.0,9006.0,8006.0,9006.0,1.01,1.0,0.0,-0.72,1.0,0.9032580256462097,1.0,0.9133520126342773,700.0,700.0,episodic
9006.0,9006.0,9006.0,8006.0,2.18,1.0,0.0,-0.46,1.0,0.9009549021720886,1.0,0.9040639400482178,500.0,500.0,episodic
8006.0,8006.0,9006.0,7006.0,1.46,1.0,0.0,-0.86,1.0,0.8915167450904846,1.0,0.882966935634613,480.0,480.0,episodic
9006.0,11006.0,9006.0,11006.0,1.07,1.0,0.0,-0.21,1.0,0.919861912727356,1.0,0.9269489645957947,720.0,720.0,episodic
6006.0,8006.0,7006.0,8006.0,1.01,1.0,0.0,-0.93,1.0,0.9199350476264954,1.0,0.9176867604255676,720.0,720.0,episodic
,,,,1.52,1.0,0.0,-0.02,0.0,0.529994010925293,0.0,0.9203492403030396,2340.0,2340.0,episodic
10006.0,9006.0,9006.0,10006.0,1.77,1.0,0.0,-0.24,1.0,0.9134519100189209,1.0,0.9105536937713623,580.0,580.0,episodic
9006.0,9006.0,7006.0,10006.0,1.01,1.0,0.0,-0.8,1.0,0.9516290426254272,1.0,0.9476314187049866,820.0,820.0,episodic
7006.0,9006.0,8006.0,9006.0,1.92,1.0,0.0,-0.99,1.0,0.9238285422325134,1.0,0.9250499606132507,800.0,800.0,episodic
8006.0,7006.0,8006.0,8006.0,1.12,1.0,0.0,-0.19,1.0,0.9034473896026611,1.0,0.8897077441215515,540.0,540.0,episodic
9006.0,12006.0,9006.0,11006.0,1.76,1.0,0.0,-0.3,1.0,0.9314509630203247,1.0,0.9307013154029846,780.0,780.0,episodic
9006.0,7006.0,8006.0,11006.0,1.06,1.0,0.0,-0.28,1.0,0.8877884745597839,1.0,0.9115028381347656,700.0,700.0,episodic
9006.0,8006.0,10006.0,8006.0,1.79,1.0,0.0,-0.24,0.0,0.5312812328338623,0.0,0.5244852900505066,860.0,860.0,episodic
7006.0,11006.0,8006.0,11006.0,1.63,1.0,0.0,-0.93,1.0,0.9274032115936279,1.0,0.9253134727478027,680.0,680.0,episodic
6006.0,9006.0,6006.0,8006.0,2.52,1.0,0.0,-0.65,1.0,0.9482567310333252,1.0,0.9503664374351501,640.0,640.0,episodic
10006.0,15006.0,9006.0,15006.0,1.09,1.0,0.0,-0.89,1.0,0.9553511738777161,1.0,0.9522191286087036,1120.0,1120.0,episodic
9006.0,8006.0,9006.0,8006.0,1.26,1.0,0.0,-0.15,1.0,0.8999555706977844,1.0,0.8989562392234802,520.0,520.0,episodic
7006.0,6006.0,7006.0,7006.0,1.01,1.0,0.0,-0.38,1.0,0.8893805146217346,1.0,0.8935198187828064,520.0,520.0,episodic
16006.0,14006.0,11006.0,16006.0,2.52,1.0,0.0,-0.67,1.0,0.9610146284103394,1.0,0.9618892669677734,1240.0,1240.0,episodic
8006.0,8006.0,8006.0,7006.0,2.67,1.0,0.0,-0.94,1.0,0.9080689549446106,1.0,0.9088183641433716,600.0,600.0,episodic
8006.0,8006.0,8006.0,7006.0,1.29,1.0,0.0,-0.69,1.0,0.9138146638870239,1.0,0.9119410514831543,560.0,560.0,episodic
8006.0,10006.0,7006.0,10006.0,2.04,1.0,0.0,-0.68,1.0,0.9187487363815308,1.0,0.9210473895072937,700.0,700.0,episodic
11006.0,11006.0,6006.0,8006.0,2.0,1.0,0.0,-0.28,1.0,0.949845552444458,1.0,0.9430310726165771,860.0,860.0,episodic
8006.0,10006.0,8006.0,11006.0,1.67,1.0,0.0,-0.37,1.0,0.9264037609100342,1.0,0.9290387034416199,700.0,700.0,episodic
8006.0,7006.0,8006.0,8006.0,1.5,1.0,0.0,-0.12,1.0,0.8499875068664551,1.0,0.7947789430618286,540.0,540.0,episodic
10006.0,11006.0,10006.0,9006.0,1.22,1.0,0.0,-0.53,1.0,0.9115028381347656,1.0,0.9145011901855469,580.0,580.0,episodic
9006.0,5006.0,9006.0,6006.0,1.01,1.0,0.0,-0.88,1.0,0.8934044241905212,1.0,0.8927381634712219,500.0,500.0,episodic
8006.0,11006.0,8006.0,9006.0,2.13,1.0,0.0,-0.29,1.0,0.9298564195632935,1.0,0.9308558702468872,720.0,720.0,episodic
8006.0,11006.0,9006.0,11006.0,2.1,1.0,0.0,-0.25,1.0,0.9100490808486938,1.0,0.9030528664588928,740.0,740.0,episodic
6006.0,7006.0,6006.0,7006.0,1.84,1.0,0.0,-0.44,1.0,0.919497549533844,1.0,0.9066514372825623,620.0,620.0,episodic
7006.0,6006.0,7006.0,7006.0,1.29,1.0,0.0,-0.24,1.0,0.8863831162452698,1.0,0.885526716709137,560.0,560.0,episodic
9006.0,8006.0,8006.0,9006.0,1.4,1.0,0.0,-0.51,1.0,0.9041749835014343,1.0,0.9069509506225586,500.0,500.0,episodic
8006.0,14006.0,8006.0,13006.0,2.02,1.0,0.0,-0.48,1.0,0.9422390460968018,1.0,0.9440239667892456,920.0,920.0,episodic
6006.0,7006.0,6006.0,8006.0,2.39,1.0,0.0,-0.58,1.0,0.93454909324646,1.0,0.9311766028404236,600.0,600.0,episodic
12006.0,18006.0,7006.0,19006.0,2.72,1.0,0.0,-0.97,1.0,0.9602757096290588,1.0,0.9619067907333374,1400.0,1400.0,episodic
9006.0,13006.0,10006.0,11006.0,2.42,1.0,0.0,-0.89,1.0,0.9174227118492126,1.0,0.9162694215774536,800.0,800.0,episodic
