,agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model,game
669,9859.0,10847.0,9859.0,7883.0,1.0,3.7,0.0,-0.03,0.0,0.10998433083295822,0.0,0.10168710350990295,950.0,950.0,episodic,SH
670,8857.0,9837.0,9837.0,10825.0,1.0,2.9,0.0,-0.41,0.0,0.09533487260341644,0.0,0.09829099476337433,1040.0,1040.0,episodic,SH
671,11840.0,11840.0,10855.0,11840.0,1.0,2.02,0.0,-1.4,1.0,0.8896114826202393,1.0,0.8917229771614075,970.0,970.0,episodic,SH
672,10835.0,15760.0,10835.0,12808.0,1.0,2.05,0.0,-1.74,1.0,0.9232867956161499,1.0,0.9246827363967896,1340.0,1340.0,episodic,SH
673,10833.0,11815.0,10833.0,11815.0,1.0,3.18,0.0,-0.33,0.0,0.10207363218069077,0.0,0.1008886992931366,1040.0,1040.0,episodic,SH
674,10842.0,8868.0,10842.0,9857.0,1.0,3.69,0.0,-0.52,1.0,0.8739162683486938,1.0,0.8769599795341492,910.0,910.0,episodic,SH
675,11840.0,16761.0,12829.0,16761.0,1.0,3.66,0.0,-0.48,0.0,0.08191635459661484,0.0,0.08603305369615555,1370.0,1370.0,episodic,SH
676,9804.0,9804.0,8825.0,9804.0,1.0,3.34,0.0,-0.41,0.0,0.0989392101764679,0.0,0.10373316705226898,1000.0,1000.0,episodic,SH
677,10832.0,8865.0,9850.0,7884.0,1.0,2.93,0.0,-1.62,1.0,0.9024187326431274,1.0,0.8994645476341248,960.0,960.0,episodic,SH
678,10830.0,8861.0,10830.0,8861.0,1.0,1.26,0.0,-1.13,1.0,0.9015697240829468,1.0,0.896306574344635,960.0,960.0,episodic,SH
679,11831.0,12818.0,10839.0,12818.0,1.0,1.49,0.0,-1.55,1.0,0.9166016578674316,1.0,0.9147292971611023,1040.0,1040.0,episodic,SH
680,9836.0,12797.0,9836.0,12797.0,1.0,3.7,0.0,-0.25,0.0,0.09095881879329681,0.0,0.09463155269622803,1140.0,1140.0,episodic,SH
681,9850.0,9850.0,9850.0,9850.0,1.0,2.82,0.0,-0.67,0.0,0.1353299468755722,0.0,0.13015228509902954,860.0,860.0,episodic,SH
682,10845.0,8880.0,10845.0,7894.0,1.0,1.04,0.0,-1.17,1.0,0.870908260345459,1.0,0.8799446821212769,910.0,910.0,episodic,SH
683,9869.0,7890.0,11839.0,7890.0,1.0,1.31,0.0,-1.64,1.0,0.8943322896957397,1.0,0.8896021842956543,980.0,980.0,episodic,SH
684,11834.0,4938.0,12816.0,8881.0,1.0,2.99,0.0,-1.21,1.0,0.9026997685432434,1.0,0.9055087566375732,1060.0,1060.0,episodic,SH
685,10831.0,5898.0,9844.0,5898.0,1.0,1.03,0.0,-1.18,1.0,0.9085956811904907,1.0,0.908872663974762,990.0,990.0,episodic,SH
686,26574.0,,,,1.0,1.49,0.0,-0.48,1.0,0.8778191804885864,1.0,0.882458508014679,2570.0,2570.0,episodic,SH
687,10848.0,10848.0,10848.0,9858.0,1.0,2.65,0.0,-0.64,0.0,0.1615966111421585,0.0,0.15431416034698486,890.0,890.0,episodic,SH
688,9856.0,10839.0,10839.0,8872.0,1.0,3.08,0.0,-0.21,0.0,0.11209521442651749,0.0,0.11606236547231674,950.0,950.0,episodic,SH
689,9842.0,8859.0,9842.0,8859.0,1.0,2.96,0.0,-0.93,1.0,0.8802073001861572,1.0,0.8714691996574402,870.0,870.0,episodic,SH
690,10842.0,10842.0,9852.0,9852.0,1.0,1.68,0.0,-1.54,1.0,0.8845231533050537,1.0,0.8907028436660767,930.0,930.0,episodic,SH
691,9866.0,10857.0,10857.0,10857.0,1.0,3.14,0.0,-0.51,0.0,0.11688311398029327,0.0,0.11669890582561493,890.0,890.0,episodic,SH
692,9855.0,10845.0,10845.0,9855.0,1.0,1.72,0.0,-0.43,0.0,0.1155371144413948,0.0,0.1158137395977974,930.0,930.0,episodic,SH
693,10849.0,9862.0,10849.0,9862.0,1.0,1.98,0.0,-0.77,1.0,0.8763941526412964,1.0,0.8715088963508606,880.0,880.0,episodic,SH
694,11853.0,11853.0,11853.0,12842.0,1.0,3.24,0.0,-0.41,0.0,0.10932876169681549,0.0,0.1154804527759552,970.0,970.0,episodic,SH
695,9852.0,9852.0,9852.0,9852.0,1.0,2.95,0.0,-0.89,1.0,0.8740357160568237,1.0,0.8794153332710266,840.0,840.0,episodic,SH
696,9858.0,7888.0,10842.0,6905.0,1.0,3.55,0.0,-0.84,1.0,0.9017708897590637,1.0,0.8860911130905151,950.0,950.0,episodic,SH
697,9859.0,9859.0,10845.0,9859.0,1.0,2.98,0.0,-1.01,1.0,0.8813278079032898,1.0,0.8766251802444458,880.0,880.0,episodic,SH
698,11847.0,12834.0,10863.0,10863.0,1.0,2.71,0.0,-1.71,1.0,0.9066541790962219,1.0,0.9032257795333862,1000.0,1000.0,episodic,SH
699,10847.0,5918.0,10847.0,10847.0,1.0,1.29,0.0,-1.56,1.0,0.8804277777671814,1.0,0.8738821744918823,900.0,900.0,episodic,SH
700,10845.0,7883.0,10845.0,8872.0,1.0,2.11,0.0,-1.7,1.0,0.8948824405670166,1.0,0.8910096883773804,920.0,920.0,episodic,SH
701,11819.0,12808.0,11819.0,9851.0,1.0,1.8,0.0,-0.64,0.0,0.11071205139160156,0.0,0.11125858873128891,1010.0,1010.0,episodic,SH
702,10835.0,7882.0,10835.0,6899.0,1.0,1.74,0.0,-1.2,1.0,0.8937702178955078,1.0,0.8938624858856201,960.0,960.0,episodic,SH
703,9851.0,6903.0,10839.0,7883.0,1.0,3.92,0.0,-0.87,1.0,0.8899344801902771,1.0,0.8921487331390381,920.0,920.0,episodic,SH
704,9849.0,10829.0,10829.0,8862.0,1.0,2.19,0.0,-0.17,0.0,0.11626189202070236,0.0,0.11829347163438797,950.0,950.0,episodic,SH
705,8850.0,11814.0,9840.0,6887.0,1.0,3.68,0.0,-1.32,1.0,0.9010496139526367,1.0,0.9058743715286255,1110.0,1110.0,episodic,SH
706,9821.0,8832.0,9821.0,6877.0,1.0,2.9,0.0,-1.04,1.0,0.8852459192276001,1.0,0.8866714239120483,930.0,930.0,episodic,SH
707,10834.0,10834.0,10834.0,10834.0,1.0,3.39,0.0,-0.44,0.0,0.09968617558479309,0.0,0.10439357906579971,970.0,970.0,episodic,SH
708,9835.0,6893.0,9835.0,6893.0,1.0,2.51,0.0,-1.35,1.0,0.8964921236038208,1.0,0.8918149471282959,930.0,930.0,episodic,SH
709,10836.0,11814.0,10836.0,8874.0,1.0,2.73,0.0,-1.62,1.0,0.9024039506912231,1.0,0.904774010181427,1010.0,1010.0,episodic,SH
710,10857.0,9873.0,11835.0,11835.0,1.0,2.48,0.0,-1.25,1.0,0.9046894907951355,1.0,0.9016476273536682,980.0,980.0,episodic,SH
711,9845.0,7875.0,10824.0,8857.0,1.0,1.59,0.0,-1.47,1.0,0.9052106142044067,1.0,0.9063193202018738,980.0,980.0,episodic,SH
712,9841.0,10824.0,10824.0,10824.0,1.0,3.17,0.0,-0.13,0.0,0.10753880441188812,0.0,0.1096637099981308,980.0,980.0,episodic,SH
713,11819.0,9859.0,10845.0,9859.0,1.0,1.85,0.0,-0.34,0.0,0.10508503019809723,0.0,0.10787715017795563,1060.0,1060.0,episodic,SH
714,9846.0,6896.0,10827.0,5916.0,1.0,1.08,0.0,-0.65,1.0,0.8845478892326355,1.0,0.8821464776992798,950.0,950.0,episodic,SH
715,10826.0,10826.0,10826.0,9846.0,1.0,2.94,0.0,-0.23,0.0,0.11019767075777054,0.0,0.12035840004682541,1010.0,1010.0,episodic,SH
716,10835.0,10835.0,10835.0,9854.0,1.0,1.54,0.0,-0.35,0.0,0.13354869186878204,0.0,0.1248730942606926,930.0,930.0,episodic,SH
717,9855.0,6893.0,9855.0,7879.0,1.0,3.82,0.0,-1.43,1.0,0.8924403786659241,1.0,0.8871638774871826,900.0,900.0,episodic,SH
718,11839.0,14799.0,10855.0,15789.0,1.0,3.86,0.0,-0.2,0.0,0.08860599249601364,0.0,0.08651592582464218,1250.0,1250.0,episodic,SH
719,10855.0,7899.0,10855.0,10855.0,1.0,3.75,0.0,-0.81,1.0,0.8573007583618164,1.0,0.8664209842681885,850.0,850.0,episodic,SH
720,11858.0,12842.0,11858.0,10867.0,1.0,2.12,0.0,-0.35,0.0,0.09702538698911667,0.0,0.09741473197937012,980.0,980.0,episodic,SH
721,9826.0,7861.0,9826.0,7861.0,1.0,1.06,0.0,-0.19,0.0,0.3479543924331665,0.0,0.33747202157974243,880.0,880.0,episodic,SH
722,10835.0,7879.0,9848.0,5915.0,1.0,3.79,0.0,-1.2,1.0,0.8962621092796326,1.0,0.8937702178955078,930.0,930.0,episodic,SH
